(27) F1ASM H;430.975 MHz Tone 71.9 Hz;#icon-959-DB4436;1.1046853;49.1975103;0
(67) F5ZAU R;145.6125 MHz - 0.6 MHz Tone 67 Hz<br>F5SWB;#icon-503-F8971B;7.2927582;48.651665;0
(34) F6BTM H;430.975 MHz Tone 71.9 Hz;#icon-959-DB4436;3.1669814;43.2750436;0
(76) F4BPP H;430.975 MHz Tone 71.9 Hz;#icon-959-DB4436;0.0763765;49.5195091;0
(03) F5SHN V;144.6625 MHz Tone 103.5 Hz;#icon-503-DB4436;3.2640314;46.5575389;0
(33) F0FQL H;144.950 MHz Tone 71.9 Hz;#icon-959-DB4436;-0.1685767;44.593116;0
(09) F6DEV V;144.950 MHz Tone 71.9 Hz;#icon-503-DB4436;1.28414;42.9936061;0
(53) F1EVM H;432.975 MHz Tone 71.9 Hz;#icon-959-DB4436;-0.8905783;48.0968846;0
(75) F5HLA H;145.3625 MHz Tone 97.4 Hz;#icon-959-DB4436;2.3177457;48.8471642;0
(83) F4HJX U;431.500 MHz Tone 123 Hz;#icon-503-DB4436;5.7009325;43.3839625;0
(17) F5ZSK V;145.400 MHz Tone 162.2 Hz<br>F6FOH;#icon-503-DB4436;-1.1918242;46.1877449;0
(972) FM1LF H;439.425 MHz Tone 71.9 Hz;#icon-959-DB4436;-61.0358333333334;14.6480555555556;0
(29) F1BHY V;144.975 MHz Tone 141.3 Hz;#icon-503-DB4436;-3.533008;47.8739155;0
(66) F5ZRK V;145.2625 MHz Tone 74.4 Hz<br>F4UEB;#icon-503-DB4436;2.0369982;42.5154541;0
(09) F6GZM V;144.925 MHz Tone 71.9 Hz;#icon-503-DB4436;1.7525988;42.7701667;0
(85) F6KUF V;144.925 MHz Tone 103.5 Hz<br>F4LVK;#icon-503-DB4436;-1.4437397;46.6693262;0
(40) F4IKI V;145.3125 MHz Tone 192.8 Hz;#icon-503-DB4436;-0.6957983;43.7332232;0
(94) F5ZSO V;144.950 MHz Tone 192.8 Hz<br>F5LGW;#icon-503-DB4436;2.4134003;48.8223973;0
(59) F4IKU H;144.975 MHz Tone 71.9 Hz;#icon-959-DB4436;3.1015942;50.6731628;0
(CH) HB9GXP H;144.950 MHz Tone 71.9 Hz;#icon-959-DB4436;6.9853005;46.2141552;0
(32) F4DJC U;432.975 MHz Tone 71.9 Hz;#icon-503-DB4436;0.2989307;43.7550883;0
(17) F1ZRT 10M;29.150 MHz Tone 131.8 Hz<br>F4HES;#icon-503-DB4436;-1.008355;45.5983368;0
(33) F6KPW V;144.725 MHz Tone 82.5 Hz<br>F5NNN;#icon-503-DB4436;-0.7839908;44.7999061;0
(84) F1ZAS R;439.675 MHz - 9.4 MHz Tone 250.3 Hz<br>F1VN;#icon-503-4186F0;4.9205375;43.9593848;0
(MA) CN8VY V;145.550 MHz Tone 77Hz<br>PU2ZSP;#icon-503-DB4436;-6.8608408;33.9648152;0
(92) F5NKP 10M;29.110 MHz Tone 131.8 Hz;#icon-503-DB4436;2.2527181;48.8223142;0
(18) F1FHL V;145.4125 MHz Tone 94.8 Hz;#icon-503-DB4436;2.4401668;47.488941;0
(68) F6HOR H;145.4625 MHz Tone 156.7 Hz;#icon-959-DB4436;7.2348338;48.100524;0
(54) F1DKD H;144.825 MHz Tone 250.3 Hz;#icon-959-DB4436;6.1460828;48.6726223;0
(27) F4GBZ U;439 MHz tone 71.9Hz;#icon-503-DB4436;0.9319116;48.9649175;0
(25) F1POK V;144.5875 MHz Tone 123Hz;#icon-503-DB4436;5.8488475;47.2298635;0
(22) F6HRJ H;431.975 MHz Tone 71.9Hz;#icon-959-DB4436;-3.4354159;48.7951824;0
(44) F5ZEM R;430.050 MHz + 9.4 MHz Tone 103.5 Hz non H24 utilisez la commande 96 pour activer le RRF<br>F3KT;#icon-503-F8971B;-1.5430436;47.2403787;0
(93) F1ZPL R;430.2625 MHz +9.4 MHz Tone 67Hz<br>F1SHS;#icon-503-F8971B;2.5385285;48.8537535;0
(50) F6KFW U;432.950 MHz Tone 67 Hz non H24<br>F4HGI;#icon-503-F8971B;-1.6577842;49.6416665;0
(57) F1ZRZ U;430.950 MHz Tone 233.6 Hz<br>F4EVC;#icon-503-DB4436;6.1720636;49.0566898;0
(32) F6GGX V;144.725 MHz Tone 71.9Hz;#icon-503-DB4436;0.6764301;43.6527195;0
(971) FG5GP H;432.975 MHz Tone 71.9 Hz;#icon-959-DB4436;-61.6016877;16.2358078;0
(95) F4HHL H;431.975 MHz Tone 71.9 Hz;#icon-959-DB4436;2.5045111;49.060659;0
(13) F1GAZ V;144.855 MHz Tone 131.8 Hz;#icon-503-DB4436;5.281395;43.42387;0
(57) F1JMJ H;432.975 MHz Tone 71.9Hz;#icon-959-DB4436;6.8759426;49.2131754;0
(94) F8ATD H;430.975 MHz Tone 71.9;#icon-959-DB4436;2.5312478;48.7628819;0
